NRO_RADICADO;FECHA_ACCIDENTE;HORA_ACCIDENTE;Día de la semana;AÑO;MES;CLASE_VEHICULO;TIPO_SERVICIO;TIPO_VICTIMA;EDAD;GENERO;GRAVEDAD;ESTADO_BEODEZ;ESTADO_DROGA;RESULTADO_BEODEZ;RESUL_BEODEZ_GRAMOS;DIRECCION_CARACT_VIA;TRAMO_VIA;LOCALIDAD_O_COMUNA;    GEORREFERENCIACIÓN;DESC_CLASE_ACCIDENTE;DESC_CHOQUE_ACCIDENTE;DESC_OBJETO_FIJO;DESC_SECTOR_ACCIDENTE;CONDICION_CLIMATICA;CAUSA_ACCIDENTE
2192188;21/08/2019;3:00:00 p. m.;Miércoles;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;24;MASCULINO;HERIDOS;0;0;0;0;CARRERA 48 CON CALLE 43 SUR;;LAS VEGAS;6.168499595111275, -75.5973862055626;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2192190;21/08/2019;5:20:00 p. m.;Miércoles;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;23;MASCULINO;HERIDOS;0;0;0;0;CALLE 39D SUR CON CARRERA 24EE;;EL SALADO;6.149485368775046, -75.57608396129632;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Adelantar en zona prohibida
2192195;23/08/2019;2:30:00 a. m.;Viernes;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;23;MASCULINO;HERIDOS;0;0;0;0;CARRERA 43A CON CALLE 33B SUR;;SAN MARCOS;6.173433005241172, -75.5868528818139;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Semaforo en rojo
2192195;23/08/2019;2:30:00 a. m.;Viernes;2019;Agosto;MOTOCICLETA;PARTICULAR;Acompañante;16;MASCULINO;HERIDOS;0;0;0;0;CARRERA 43A CON CALLE 33B SUR;;SAN MARCOS;6.173433005241172, -75.5868528818139;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Semaforo en rojo
2192196;24/08/2019;8:10:00 p. m.;Sábado;2019;Agosto;AUTOMOVIL;PARTICULAR;Acompañante;18;FEMENINO;HERIDOS;0;0;0;0;KILOMETRO 10+370;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PANTANILLO;6.159751, -75.507702;CHOQUE;OBJETO FIJO;VALLA - SEÑAL;NO REPORTADO;Normal;Impericia en el manejo
2192196;24/08/2019;8:10:00 p. m.;Sábado;2019;Agosto;AUTOMOVIL;PARTICULAR;Acompañante;17;FEMENINO;HERIDOS;0;0;0;0;KILOMETRO 10+370;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PANTANILLO;6.159751, -75.507702;CHOQUE;OBJETO FIJO;VALLA - SEÑAL;NO REPORTADO;Normal;Impericia en el manejo
2192196;24/08/2019;8:10:00 p. m.;Sábado;2019;Agosto;AUTOMOVIL;PARTICULAR;Conductor;18;FEMENINO;HERIDOS;0;0;0;0;KILOMETRO 10+370;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PANTANILLO;6.159751, -75.507702;CHOQUE;OBJETO FIJO;VALLA - SEÑAL;NO REPORTADO;Normal;Impericia en el manejo
2192197;25/08/2019;3:20:00 p. m.;Domingo;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;37;MASCULINO;HERIDOS;0;0;0;0;CALLE 39 SUR CON CARRERA 28;;SAN JOSE;6.161397169098325, -75.57978160035871;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Embriaguez o droga
2192219;26/08/2019;1:50:00 p. m.;Lunes;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;53;FEMENINO;HERIDOS;0;0;0;0;DIAGONAL 31C CON TRANSVERSAL 32D SUR ;;LAS FLORES;6.175008571663566, -75.5805081242587;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2192220;26/08/2019;5:30:00 a. m.;Lunes;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;23;MASCULINO;HERIDOS;0;0;0;;CARRERA 50 CON CALLE 37 SUR;;LAS VEGAS;6.175135, -75.595369;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2192223;25/08/2019;5:20:00 p. m.;Domingo;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;19;FEMENINO;HERIDOS;0;0;0;0;KILOMETRO 13+250;medell??n palmas envigado (km 12 - km 16+700);VEREDA PALMAS;6.163421884833852, -75.54558773356074;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Impericia en el manejo
2192234;26/08/2019;5:00:00 p. m.;Lunes;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;24;MASCULINO;HERIDOS;0;0;0;0;KILOMETRO 4+300;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PERICO;6.17149062062109, -75.47234625074171;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;No respetar prelacion
2192241;27/08/2019;6:40:00 p. m.;Martes;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;25;MASCULINO;HERIDOS;0;0;0;0;CARRERA 48 CON CALLE 25 SUR;;LAS VEGAS;6.185476183699448, -75.58319317022531;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2192241;27/08/2019;6:40:00 p. m.;Martes;2019;Agosto;MOTOCICLETA;PARTICULAR;Acompañante;24;MASCULINO;HERIDOS;0;0;0;0;CARRERA 48 CON CALLE 25 SUR;;LAS VEGAS;6.185476183699448, -75.58319317022531;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2192241;27/08/2019;6:40:00 p. m.;Martes;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;24;MASCULINO;HERIDOS;0;0;0;0;CARRERA 48 CON CALLE 25 SUR;;LAS VEGAS;6.185476183699448, -75.58319317022531;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2192243;27/08/2019;10:48:00 p. m.;Martes;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;24;FEMENINO;HERIDOS;0;0;0;0;CALLE 38 SUR CON CARRERA 40;;ZONA CENTRO;6.1689237281915705, -75.58590757663869;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2192243;27/08/2019;10:48:00 p. m.;Martes;2019;Agosto;MOTOCICLETA;PARTICULAR;Acompañante;25;MASCULINO;HERIDOS;0;0;0;0;CALLE 38 SUR CON CARRERA 40;;ZONA CENTRO;6.1689237281915705, -75.58590757663869;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2192244;27/08/2019;11:20:00 a. m.;Martes;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;30;MASCULINO;HERIDOS;0;0;0;0;KILOMETRO 4+300;el escobero - km 0-13);VEREDA EL ESCOBERO;6.126992655563057, -75.55054386374773;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Transitar en contravia
2192245;27/08/2019;8:05:00 a. m.;Martes;2019;Agosto;BICICLETA;;Ciclista;24;MASCULINO;HERIDOS;0;0;0;0;CALLE 40 SUR  CON CARRERA 25-00;;EL SALADO;6.1539480424975785, -75.57856604410426;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2192248;29/08/2019;3:50:00 p. m.;Jueves;2019;Agosto;MOTOCICLETA;PARTICULAR;Peaton;60;FEMENINO;HERIDOS;0;0;0;0;CALLE 39 SUR CON CARRERA 28;;SAN JOSE;6.161866415743722, -75.58009602028548;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Adelantar invadiendo carril de sentido contrario
2192248;29/08/2019;3:50:00 p. m.;Jueves;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;25;MASCULINO;HERIDOS;0;0;0;0;CALLE 39 SUR CON CARRERA 28;;SAN JOSE;6.161866415743722, -75.58009602028548;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Adelantar invadiendo carril de sentido contrario
2192248;29/08/2019;3:50:00 p. m.;Jueves;2019;Agosto;MOTOCICLETA;PARTICULAR;Peaton;83;MASCULINO;HERIDOS;0;0;0;0;CALLE 39 SUR CON CARRERA 28;;SAN JOSE;6.161866415743722, -75.58009602028548;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Adelantar invadiendo carril de sentido contrario
2192248;29/08/2019;3:50:00 p. m.;Jueves;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;29;MASCULINO;HERIDOS;0;0;0;0;CALLE 39 SUR CON CARRERA 28;;SAN JOSE;6.161866415743722, -75.58009602028548;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Adelantar invadiendo carril de sentido contrario
2192254;29/08/2019;10:05:00 p. m.;Jueves;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;25;MASCULINO;HERIDOS;0;0;0;0;DIAGONAL 31C CON TRANSVERSAL 32C SUR;;LAS FLORES;6.17553282733969, -75.58047952096284;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Transitar distante de la acera u orilla 
2192260;28/08/2019;10:35:00 p. m.;Miércoles;2019;Agosto;AUTOMOVIL;PARTICULAR;Conductor;37;MASCULINO;HERIDOS;0;0;0;0;KILOMETRO 1+200;peri;VEREDA PERICO;6.177568484660488, -75.50317766477114;CHOQUE;OBJETO FIJO;VEHICULO ESTACIONADO;NO REPORTADO;Normal;Impericia en el manejo
2192260;28/08/2019;10:35:00 p. m.;Miércoles;2019;Agosto;CAMIONETA;PARTICULAR;Conductor;23;MASCULINO;HERIDOS;0;0;0;0;KILOMETRO 1+200;peri;VEREDA PERICO;6.177568484660488, -75.50317766477114;CHOQUE;OBJETO FIJO;VEHICULO ESTACIONADO;NO REPORTADO;Normal;Impericia en el manejo
2192267;30/08/2019;5:00:00 p. m.;Viernes;2019;Agosto;BICICLETA;;Ciclista;29;FEMENINO;HERIDOS;0;0;0;0;CARRERA 48 CON CALLE 32C SUR;;LAS VEGAS;6.176525154673132, -75.59029993158829;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2192269;30/08/2019;7:00:00 a. m.;Viernes;2019;Agosto;MICROBUS;PUBLICO;Pasajero;23;FEMENINO;HERIDOS;0;0;0;0;CARRERA 24B # 40A SUR 52;;LA MINA;6.152407, -75.580835;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Arrancar sin precaucion
2192272;31/08/2019;8:15:00 p. m.;Sábado;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;21;MASCULINO;HERIDOS;0;0;0;0;CARRERA 30 CON CALLE 39B SUR;;SAN JOSE;6.163567298434544, -75.58216761102291;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2192274;31/08/2019;11:00:00 a. m.;Sábado;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;23;MASCULINO;HERIDOS;0;0;0;0;CARRERA 50 CON CALLE 25 SUR;;LAS VEGAS;6.186957, -75.584471;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Transitar entre vehiculos
2192275;29/08/2019;6:45:00 a. m.;Jueves;2019;Agosto;BICICLETA;;Ciclista;26;MASCULINO;HERIDOS;0;0;0;0;CALLE 39B SUR CON CARRERA 27;;EL CHINGUÍ;6.162109873403767, -75.57956813900178;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2192276;30/08/2019;11:50:00 a. m.;Viernes;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;38;MASCULINO;HERIDOS;0;0;0;0;CARRERA 48 CON CALLE 39 SUR;;LAS VEGAS;6.172028359973056, -75.59370890556258;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2192278;31/08/2019;11:00:00 a. m.;Sábado;2019;Agosto;MOTOCICLETA;PARTICULAR;Acompañante;18;FEMENINO;HERIDOS;0;0;0;0;CARRERA 42 CON CALLE 44 SUR 26;;EL DORADO;6.165979877437739, -75.59139470977614;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Adelantar en zona prohibida
2192280;30/08/2019;2:50:00 p. m.;Viernes;2019;Agosto;AUTOMOVIL;PARTICULAR;Acompañante;80;FEMENINO;HERIDOS;0;0;0;0;CARRERA 48 CON CALLE 36 SUR;;LAS VEGAS;6.174330960453414, -75.59212093572795;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2192281;2/09/2019;2:50:00 p. m.;Lunes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Peaton;30;MASCULINO;HERIDOS;0;0;0;0;CALLE 38 SUR CON CARRERA 41-42;;ZONA CENTRO;6.170064071005104, -75.58647288219105;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Cruzar sin observar
2192283;2/09/2019;5:30:00 a. m.;Lunes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;21;MASCULINO;HERIDOS;0;0;0;0;CALLE 40 SUR CON CARRERA 24DD 36;;EL SALADO;6.148675238931589, -75.576768803625;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2192295;31/08/2019;7:20:00 p. m.;Sábado;2019;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;21;MASCULINO;HERIDOS;0;0;0;0;CARRERA 43 A CON CALLE 50D SUR 56;;LAS CASITAS;6.159764370514984, -75.60323003338074;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2192295;31/08/2019;7:20:00 p. m.;Sábado;2019;Agosto;BICICLETA;;Ciclista;29;MASCULINO;HERIDOS;0;0;0;0;CARRERA 43 A CON CALLE 50D SUR 56;;LAS CASITAS;6.159764370514984, -75.60323003338074;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2192297;3/09/2019;5:00:00 p. m.;Martes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Acompañante;29;FEMENINO;HERIDOS;0;0;0;0;CARRERA 48 CON CALLE 39 SUR;;LAS VEGAS;6.1724656002262, -75.59358028219044;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2192297;3/09/2019;5:00:00 p. m.;Martes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;24;MASCULINO;HERIDOS;0;0;0;0;CARRERA 48 CON CALLE 39 SUR;;LAS VEGAS;6.1724656002262, -75.59358028219044;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2192299;3/09/2019;10:48:00 p. m.;Martes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;30;FEMENINO;HERIDOS;0;0;0;0;CALLE 39B SUR CON CARRERA 30;;SAN JOSE;6.164356550350329, -75.58164202081696;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No respetar prelacion
2192299;3/09/2019;10:48:00 p. m.;Martes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;44;MASCULINO;HERIDOS;0;0;0;0;CALLE 39B SUR CON CARRERA 30;;SAN JOSE;6.164356550350329, -75.58164202081696;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No respetar prelacion
2192300;1/09/2019;8:05:00 p. m.;Domingo;2019;Septiembre;MOTOCICLETA;PARTICULAR;Acompañante;49;FEMENINO;HERIDOS;0;0;0;0;CARRERA 48 CON CALLE 50 SUR;;LAS VEGAS;6.162072458716961, -75.60353659646475;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No respetar prelacion
2192301;2/09/2019;3:40:00 p. m.;Lunes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;26;FEMENINO;HERIDOS;0;0;0;0;CARRERA 50 CON CALLE 25AA SUR;;LAS VEGAS;6.185690, -75.586150;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2192304;3/09/2019;8:00:00 a. m.;Martes;2019;Septiembre;MICROBUS;PUBLICO;Pasajero;32;FEMENINO;HERIDOS;0;0;0;0;CALLE 33B SUR CON DIAGONAL 40;;BUCAREST;6.172496910888783, -75.58541025732566;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Otra-Pasajero-AcompaÒante
2192315;4/09/2019;7:20:00 a. m.;Miércoles;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;47;FEMENINO;HERIDOS;0;0;0;0;CARRERA 42 CALLE 33 B SUR;;ZONA CENTRO;6.172612860004692, -75.58555464780304;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2192319;2/09/2019;11:30:00 a. m.;Lunes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Peaton;90;MASCULINO;HERIDOS;0;0;0;0;CALLE 40C ASUR CON CARRERA 29-18;;LA MINA;6.161418083904987, -75.58237263616124;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Cruzar sin observar
2192321;3/09/2019;4:10:00 p. m.;Martes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;45;MASCULINO;HERIDOS;0;0;0;0;KILOMETRO 7+200;pantanill;VEREDA PERICO;6.1719149801153215, -75.49057175683791;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Impericia en el manejo
2192321;3/09/2019;4:10:00 p. m.;Martes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Acompañante;16;MASCULINO;HERIDOS;0;0;0;0;KILOMETRO 7+200;pantanill;VEREDA PERICO;6.1719149801153215, -75.49057175683791;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Impericia en el manejo
2192326;4/09/2019;7:10:00 a. m.;Miércoles;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;26;FEMENINO;HERIDOS;0;0;0;0;CARRERA 48 CON CALLE 39 SUR 24;;LAS VEGAS;6.172246593039546, -75.59377920878896;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2192329;4/09/2019;3:40:00 p. m.;Miércoles;2019;Septiembre;AUTOMOVIL;PARTICULAR;Peaton;70;MASCULINO;HERIDOS;0;0;0;0;DIAGONAL 31 CON TRANSVERSAL 36 A SUR 80;;LA PRADERA;6.167797745615464, -75.58040611782828;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Cruzar sin observar
2192331;5/09/2019;1:45:00 p. m.;Jueves;2019;Septiembre;AUTOMOVIL;PARTICULAR;Acompañante;35;FEMENINO;HERIDOS;0;0;0;0;CARRERA 48 CON CALLE 25AA SUR ;;LAS VEGAS;6.184167015367453, -75.58477389903871;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2192341;5/09/2019;12:30:00 p. m.;Jueves;2019;Septiembre;BICICLETA;;Ciclista;51;MASCULINO;HERIDOS;0;0;0;0;CALLE 24 SUR CON CARRERA 43A;;ZUÑIGA;6.1823696857027315, -75.5808625589072;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2192343;6/09/2019;5:30:00 a. m.;Viernes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;37;FEMENINO;HERIDOS;0;0;0;0;KILOMETRO 16+250;medell??n palmas envigado (km 12 - km 16+700);VEREDA PALMAS;6.154346413080576, -75.53669916490551;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Lluvia;Transitar en contravia
2192346;5/09/2019;7:15:00 a. m.;Jueves;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;58;MASCULINO;HERIDOS;0;0;0;0;CALLE 37 SUR CON DIAGONAL 31;;LA PRADERA;6.1659299055643295, -75.58026839273028;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Superficie lisa
2192346;5/09/2019;7:15:00 a. m.;Jueves;2019;Septiembre;MOTOCICLETA;PARTICULAR;Acompañante;31;FEMENINO;HERIDOS;0;0;0;0;CALLE 37 SUR CON DIAGONAL 31;;LA PRADERA;6.1659299055643295, -75.58026839273028;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Superficie lisa
2192346;5/09/2019;7:15:00 a. m.;Jueves;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;28;MASCULINO;HERIDOS;0;0;0;0;CALLE 37 SUR CON DIAGONAL 31;;LA PRADERA;6.1659299055643295, -75.58026839273028;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Superficie lisa
2192350;6/09/2019;2:22:00 a. m.;Viernes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;37;MASCULINO;HERIDOS;0;0;0;0;CARRERA 50 CON CALLE 19 SUR;;LAS VEGAS;6.188167, -75.583364;CHOQUE;OBJETO FIJO;OTRO TIPO;RESIDENCIAL;Normal;Embriaguez o droga
2192352;7/09/2019;5:30:00 p. m.;Sábado;2019;Septiembre;MOTOCICLETA;DIPLOMATICO;Motociclista;49;FEMENINO;HERIDOS;0;0;0;0;CARRERA 43A CON CALLE 33B SUR 06;;ZONA CENTRO;6.173249452997477, -75.58677884763598;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2192352;7/09/2019;5:30:00 p. m.;Sábado;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;28;MASCULINO;HERIDOS;0;0;0;0;CARRERA 43A CON CALLE 33B SUR 06;;ZONA CENTRO;6.173249452997477, -75.58677884763598;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2192355;6/09/2019;7:35:00 a. m.;Viernes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Acompañante;32;MASCULINO;HERIDOS;0;0;0;0;CALLE 38 SUR CON CARRERA 32;;MESA;6.16625559681017, -75.58153314595349;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2192363;8/09/2019;7:50:00 p. m.;Domingo;2019;Septiembre;AUTOMOVIL;PUBLICO;Peaton;4;MASCULINO;HERIDOS;0;0;0;0;CARRERA 47A CALLE 38 SUR 45;;ALCALA;6.172129040358842, -75.59262546727396;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Cruzar sin observar
2192368;8/09/2019;4:30:00 p. m.;Domingo;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;27;MASCULINO;HERIDOS;0;0;0;0;CARRERA 50 CON CALLE 32B SUR;;LAS VEGAS;6.178263, -75.591897;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2192370;9/09/2019;10:15:00 p. m.;Lunes;2019;Septiembre;AUTOMOVIL;PARTICULAR;Peaton;16;FEMENINO;HERIDOS;0;0;0;;CARRERA 31 CON CALLE 38A SUR ;;MESA;6.164910819313543, -75.58160257350939;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2192372;9/09/2019;6:30:00 p. m.;Lunes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;31;FEMENINO;HERIDOS;0;0;0;0;CARRERA 50 CON CALLE 19 SUR 28;;LAS VEGAS;6.188167, -75.583364;OTRO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Huecos
2192378;8/09/2019;11:45:00 a. m.;Domingo;2019;Septiembre;MOTOCICLETA;PARTICULAR;Acompañante;27;FEMENINO;HERIDOS;0;0;0;0;KILOMETRO 14+520;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PALMAS;6.15384748017741, -75.53230572893224;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Adelantar en zona prohibida
2192378;8/09/2019;11:45:00 a. m.;Domingo;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;38;MASCULINO;HERIDOS;0;0;0;0;KILOMETRO 14+520;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PALMAS;6.15384748017741, -75.53230572893224;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Adelantar en zona prohibida
2192381;9/09/2019;5:55:00 p. m.;Lunes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;31;FEMENINO;HERIDOS;0;0;0;0;CARRERA 40 CON CALLE 37 SUR 54;;ZONA CENTRO;6.169146101010792, -75.58565732938345;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Adelantar invadiendo carril del mismo sentido en zigzag
2192383;10/09/2019;6:42:00 p. m.;Martes;2019;Septiembre;AUTOMOVIL;PUBLICO;Peaton;20;MASCULINO;HERIDOS;0;0;0;0;CARRERA 43A CON CALLE 35 SUR 15;;SAN MARCOS;6.172358999980243, -75.58760047490746;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Transitar por la calzada
2192385;10/09/2019;6:35:00 a. m.;Martes;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;61;FEMENINO;HERIDOS;0;0;0;0;CALLE 39 A SUR CON CARRERA 27D 25;;SAN JOSE;6.160584069082415, -75.5801299422547;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2192396;11/09/2019;9:50:00 a. m.;Miércoles;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;31;MASCULINO;MUERTOS;0;0;0;0;CARRERA 50 CON CALLE  25AA SUR ;;LAS VEGAS;6.185746, -75.586264;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Transitar entre vehiculos
2192405;12/09/2019;5:43:00 p. m.;Jueves;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;25;MASCULINO;HERIDOS;0;0;0;0;CARRERA 48 CON CALLE 48 SUR  75;;LAS VEGAS;6.165835696730991, -75.6018733767276;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2192406;12/09/2019;11:15:00 p. m.;Jueves;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;23;MASCULINO;HERIDOS;0;0;0;0;CALLE 38 SUR CON CARRERA 32;;MESA;6.16625559681017, -75.58153314595349;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Adelantar por la derecha
2192407;11/09/2019;9:00:00 a. m.;Miércoles;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;22;MASCULINO;HERIDOS;0;0;0;0;CALLE 26B SUR CON CARRERA 42B-04;;LAS ORQUIDEAS;6.179953262562763, -75.58104158476;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2192408;11/09/2019;10:00:00 a. m.;Miércoles;2019;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;51;MASCULINO;HERIDOS;0;0;0;0;CALLE 48C SUR CON CARRERA 40;;EL TRIANON;6.158774317132444, -75.59558132081793;OTRO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
